type	root	kanji	band	F
content	tof	凝灰	pejvo	2
content	fleb	脉	piv	2
content	sold	钱	pejvo	2
content	rea	美洲鸵	piv	2
content	ileks	冬青	pejvo	2
content	pomad	膏	pejvo	2
content	pleb	民	pejvo	2
content	kladik	支学	piv	2
content	skoli	注	piv	2
content	tak	倾	piv	2
content	miom	肌瘤	pejvo	2
content	paletr	调色板	pejvo	2
content	esamen	蜂群	piv	2
content	veto	否	pejvo	2
content	silog	论	pejvo	2
content	rudiment	初	pejvo	2
content	sekundar	次	pejvo	2
content	terapeu^tik	疗	pejvo	2
content	mering	蛋白霜	pejvo	2
content	uv	葡萄	piv	2
content	difeomorf	微分同胚	piv	2
content	sangvin	乐	pejvo	2
content	adolt	成	pejvo	2
content	delic	珍	piv	2
content	igx	成	pejvo	2
content	slum	贫窟	piv	2
content	marki	疆	piv	2
content	metazo	后生	pejvo	2
content	kvartet	四重	pejvo	2
content	gug^	凿	piv	2
content	most	汁	pejvo	2
content	pirol	雀	pejvo	2
content	fronton	山花	pejvo	2
content	reporter	记者	pejvo	2
content	gem	玉	pejvo	2
content	sekvenc	序	piv	2
content	centuri	百队	piv	2
content	sapot	人心果	piv	2
content	sinkop	切分	pejvo	2
content	rekvizici	征用	pejvo	2
content	razi	袭	piv	2
content	alk	驼鹿	pejvo	2
content	sinekur	闲职	pejvo	2
content	fob	怕	piv	2
content	diurn	日	pejvo	2
content	tiktak	滴答	pejvo	2
content	afust	炮架	pejvo	2
content	bilharzi	血虫	piv	2
content	lampir	萤	pejvo	2
content	puntili	面子	piv	2
content	introvertit	内向	pejvo	2
content	topik	题	piv	2
content	redund	冗	piv	2
content	hirud	吸血虫	pejvo	2
content	kep	军帽	pejvo	2
content	tref	梅花	pejvo	2
content	poplit	膝窝	pejvo	2
content	petard	炮	pejvo	2
content	nihil	无	pejvo	2
content	gimnot	电鱼	pejvo	2
content	midriaz	散瞳	piv	2
content	s^utr	百叶窗	pejvo	2
content	mizantrop	厌人	pejvo	2
content	kreten	痴	pejvo	2
content	mumps	腮	pejvo	2
content	rasl	啰音	piv	2
content	studi	室	pejvo	2
content	skrutini	检	piv	2
content	kadrat	空铅	pejvo	2
content	asteri	海星	pejvo	2
content	uve	葡萄膜	piv	2
content	damasken	嵌	pejvo	2
content	ambr	龙香	pejvo	2
content	glum	颖	pejvo	2
content	oblat	饼	pejvo	2
content	galin	鸡	piv	2
content	gazel	瞪羚	pejvo	2
content	abrazi	磨蚀	piv	2
content	soldanel	雪铃	piv	2
content	kak	屎	pejvo	2
content	robot	机器人	pejvo	2
content	kokcidi	球虫	piv	2
content	korm	茎叶体	piv	2
content	cejan	蓝菊	pejvo	2
content	homotopi	同伦	piv	2
content	diospir	柿	piv	2
content	reprezali	报复	pejvo	2
content	tranc^e	沟	pejvo	2
content	aft	疮	pejvo	2
content	pergamen	羊皮纸	pejvo	2
content	spermati	精	piv	2
content	pedagog	教	pejvo	2
content	karbonar	烧炭党	piv	2
content	rugin	刮	piv	2
content	sistol	缩	pejvo	2
content	reo	流	pejvo	2
content	patric	印	pejvo	2
content	baktri	双驼	pejvo	2
content	nikotin	烟碱	pejvo	2
content	abdik	退位	pejvo	2
content	dakriocist	泪囊	piv	2
content	kokle	耳蜗	piv	2
content	erinac	猬	pejvo	2
content	honorari	酬	pejvo	2
content	jut	黄麻	pejvo	2
content	ordinat	纵标	pejvo	2
content	imanent	内	pejvo	2
content	meloman	乐迷	piv	2
content	filozof	哲	pejvo	2
content	amonit	菊石	pejvo	2
content	bombak	木棉	piv	2
content	timbal	鼓	pejvo	2
content	reprograf	复	piv	2
content	bivak	营	pejvo	2
content	salp	海桶	piv	2
content	elegi	挽歌	pejvo	2
content	polo	马球	pejvo	2
content	ocel	单眼	piv	2
content	pacif	和	pejvo	2
content	ristorn	偿	pejvo	2
content	palanken	轿	pejvo	2
content	seminari	研讨	pejvo	2
content	kazu	疑难	pejvo	2
content	kurar	箭毒	piv	2
content	vitel	蛋黄	piv	2
content	notakant	刺背	piv	2
content	tionat	硫	piv	2
content	ekscentrik	偏心	pejvo	2
content	eh^in	海胆	piv	2
content	nova	新星	piv	2
content	hieroglif	象形	pejvo	2
content	persimon	柿	pejvo	2
content	steven	首柱	pejvo	2
content	prokavi	蹄兔	piv	2
content	sinklinal	向斜	piv	2
content	rek	单杠	pejvo	2
content	splint	夹板	piv	2
content	propedeu^tik	预科	pejvo	2
content	orkide	兰	pejvo	2
content	lupol	蛇麻	pejvo	2
content	desapont	失望	piv	2
content	ciroz	硬	pejvo	2
content	nau^til	鹦螺	pejvo	2
content	koronari	冠	piv	2
content	termit	白蚁	pejvo	2
content	kariljon	钟琴	piv	2
content	mitoz	等分	piv	2
content	pantomim	哑剧	pejvo	2
content	eu^fau^zi	磷虾	piv	2
content	miso	豆酱	pejvo	2
content	furier	军需	pejvo	2
content	salangan	金丝燕	piv	2
content	vici	野豌豆	pejvo	2
content	maroken	软革	pejvo	2
content	ekzistencial	存	pejvo	2
content	mag	巫	pejvo	2
content	epitet	修饰	pejvo	2
content	iliak	盆骨	piv	2
content	klif	崖	pejvo	2
content	pad	径	pejvo	2
content	granulom	粒瘤	piv	2
content	sob	下	piv	2
content	postic^	伪	pejvo	2
content	amanit	鹅膏	pejvo	2
content	pilor	幽门	piv	2
content	litiaz	结石	piv	2
content	grapl	钩	pejvo	2
content	konvikt	判	piv	2
content	eu^metrop	正视	piv	2
content	s^oh^t	屠	piv	2
content	samuraj	武士	pejvo	2
content	ruf	赤褐	pejvo	2
content	stiv	装	pejvo	2
content	mimoz	含羞	pejvo	2
content	diod	二极管	pejvo	2
content	ovaci	赞	pejvo	2
content	imbecil	痴	piv	2
content	farmak	药	pejvo	2
content	lazaret	检疫院	pejvo	2
content	dies	升	pejvo	2
content	prod	杰	piv	2
content	anomali	异	pejvo	2
content	idili	田园	pejvo	2
content	mangl	红树	pejvo	2
content	propriocept	体感	piv	2
content	iperit	芥气	pejvo	2
content	sedativ	静	pejvo	2
content	patrici	贵	pejvo	2
content	bokal	罐	pejvo	2
content	hif	菌丝	piv	2
content	marabut	隐	piv	2
content	feldspat	长石	pejvo	2
content	gratifik	赏	pejvo	2
content	kopulaci	配	pejvo	2
content	albugine	白膜	piv	2
content	luksaci	脱臼	pejvo	2
content	homeopati	顺势	pejvo	2
content	aposterior	后	pejvo	2
content	vajd	蓝	piv	2
content	kloroz	萎黄	pejvo	2
content	kiral	手	piv	2
content	saltier	带	piv	2
content	hierodul	庙奴	piv	2
content	jor	偏	pejvo	2
content	barak	棚	pejvo	2
content	poltron	怯	pejvo	2
content	oliban	乳香	pejvo	2
content	celul	胞	pejvo	2
content	s^am	鹿皮	pejvo	2
content	jodl	假声	piv	2
content	aval	背书	pejvo	2
content	maksim	格言	pejvo	2
content	aneroid	无液	pejvo	2
content	ditiramb	颂	pejvo	2
content	kakofoni	噪	piv	2
content	impotent	性无能	pejvo	2
content	dracen	龙血树	piv	2
content	ravin	峡	pejvo	2
content	tul	网纱	pejvo	2
content	apoteoz	神化	pejvo	2
content	metodik	法	pejvo	2
content	gilotin	断头	pejvo	2
content	paleozoik	古生	pejvo	2
content	pavilon	馆	pejvo	2
content	tandem	串联	pejvo	2
content	prospekt	册	pejvo	2
content	urat	尿酸盐	piv	2
content	binar	二进	pejvo	2
content	bleni	滑鱼	piv	2
content	ametist	紫晶	pejvo	2
content	dikotom	叉	piv	2
content	arkad	拱廊	pejvo	2
content	ake	树懒	piv	2
content	azo	无生	piv	2
content	fanfar	号角	pejvo	2
content	nav	廊	pejvo	2
content	c^evron	梁	pejvo	2
content	divertikul	囊室	piv	2
content	heksagon	六角	piv	2
content	olfakt	嗅	piv	2
content	kidnap	拐	pejvo	2
content	fove	窝	piv	2
content	klozet	厕	piv	2
content	manis	穿山甲	piv	2
content	furz	屁	pejvo	2
content	hipermetrop	远	pejvo	2
content	sarkasm	讽	pejvo	2
content	kiromanci	手相	piv	2
content	almanak	历书	pejvo	2
content	funikl	索	pejvo	2
content	bav	口水	piv	2
content	bras	帆索	piv	2
content	interstic	隙	piv	2
content	metrik	量	pejvo	2
content	bes^amel	白汁	pejvo	2
content	faradiz	电疗	pejvo	2
content	kolocint	药瓜	pejvo	2
content	kompromis	妥协	pejvo	2
content	pre	前	piv	2
content	amnezi	忘	pejvo	2
content	kateter	管	pejvo	2
content	draj^	根芽	piv	2
content	nokau^t	击倒	pejvo	2
content	cisticerk	囊尾虫	piv	2
content	cerebel	小脑	pejvo	2
content	frustr	挫	pejvo	2
content	atlet	选手	pejvo	2
content	inhibici	抑	pejvo	2
content	kapor	山柑	pejvo	2
content	bolus	团	pejvo	2
content	apoge	远	pejvo	2
content	eu^karisti	圣餐	pejvo	2
content	c^uk	夹头	piv	2
content	kanibal	食人	pejvo	2
content	brag^	炭	pejvo	2
content	batat	甘薯	pejvo	2
content	rag^	王	pejvo	2
content	tenebr	暗	piv	2
content	signatur	签	piv	2
content	preg	压	piv	2
content	androgin	雌雄	pejvo	2
content	paliativ	缓	pejvo	2
content	dubel	栓	piv	2
content	barbaden	西番莲	piv	2
content	skerc	谐	pejvo	2
content	remit	缓	piv	2
content	jad	玉	pejvo	2
content	vokoid	元	piv	2
content	klip	夹	pejvo	2
content	pund	镑	pejvo	2
content	pleu^r	胸膜	pejvo	2
content	unison	同	pejvo	2
content	apopleksi	卒中	pejvo	2
content	stret	窄	pejvo	2
content	amfibrak	短长短	pejvo	2
content	stalaktit	乳石	pejvo	2
content	cedrat	香柑	pejvo	2
content	remiz	库	pejvo	2
content	zelot	迷	pejvo	2
content	sakristi	圣器	pejvo	2
content	potas	钾碱	pejvo	2
content	binom	二项	pejvo	2
content	palatin	宫伯	piv	2
content	krin	颈毛	piv	2
content	lucern	灯	pejvo	2
content	okt	八度	piv	2
content	imaginar	虚	pejvo	2
content	interpol	插	pejvo	2
content	delfen	海豚	pejvo	2
content	aplomb	稳	pejvo	2
content	raj	扁鱼	pejvo	2
content	skut	滑	piv	2
content	anc^	簧	pejvo	2
content	trimestr	季	pejvo	2
content	ligustr	女贞	pejvo	2
content	pemikan	干肉	piv	2
content	molest	虐	pejvo	2
content	ambl	踱	pejvo	2
content	komet	扫星	pejvo	2
content	nekropsi	检尸	pejvo	2
content	impresion	印象	pejvo	2
content	pau^t	翘嘴	pejvo	2
content	histrion	丑	pejvo	2
content	tire	甲状	piv	2
content	j^uri	陪审	pejvo	2
content	alce	立葵	piv	2
content	steg	撑	piv	2
content	arkitektur	建筑	pejvo	2
content	pederasti	童色	pejvo	2
content	pudl	搅炼	piv	2
content	stratosfer	平流层	pejvo	2
content	etil	乙	pejvo	2
content	lop	翻	pejvo	2
content	kolc^ik	秋水仙	pejvo	2
content	s^il	乳液	pejvo	2
content	arh^e	古	pejvo	2
content	jah^t	游艇	pejvo	2
content	herpet	泡疹	pejvo	2
content	pentagon	五角	pejvo	2
content	til	碎麻	piv	2
content	noci	概	pejvo	2
content	kromatin	染色质	piv	2
content	onkocerk	盘尾	piv	2
content	kojon	卵	piv	2
content	grajl	雹	pejvo	2
content	brakte	苞	piv	2
content	kaki	土黄	pejvo	2
content	abnegaci	弃	pejvo	2
content	au^reli	海月	piv	2
content	salvi	鼠尾草	pejvo	2
content	eskalon	梯队	piv	2
content	kapacitanc	容	pejvo	2
content	s^ankr	毒疮	pejvo	2
content	reglament	规	pejvo	2
content	vesel	舰	pejvo	2
content	anksi	忧虑	piv	2
content	stag^	实习	pejvo	2
content	sklerot	巩膜	piv	2
content	dipsak	续断	pejvo	2
content	mancinel	毒苹	pejvo	2
content	oestr	发情	piv	2
content	teleks	电传	piv	2
content	kolerik	怒	piv	2
content	nebuloz	星云	pejvo	2
content	marod	偷	pejvo	2
content	kanguru	袋鼠	pejvo	2
content	inocent	无罪	pejvo	2
content	filigran	丝	pejvo	2
content	frigid	冷	piv	2
content	seraf	天使	pejvo	2
content	korpulent	胖	pejvo	2
content	meretrik	蛤	pejvo	2
content	tonsur	剃	pejvo	2
content	tred	穿	pejvo	2
content	siluet	剪影	pejvo	2
content	maneg^	驯马	pejvo	2
content	mastoid	乳突	piv	2
content	sprint	冲	piv	2
content	flan	蛋奶	pejvo	2
content	aboc	字	pejvo	2
content	brisur	标	piv	2
content	arkipelag	群岛	pejvo	2
content	enkliz	附	piv	2
content	eu^fori	欣快	piv	2
content	ratif	批	pejvo	2
content	tial,	因	pejvo	2
content	duktil	延展	pejvo	2
content	heraldik	徽	pejvo	2
content	skun	帆船	pejvo	2
content	koder	码元	piv	2
content	uzukap	时效	pejvo	2
content	klejstogam	闭花	piv	2
content	sien	红土	pejvo	2
content	oriental	东	pejvo	2
content	nelg	不长	piv	2
content	flanel	毛绒	pejvo	2
content	deont	义	piv	2
content	komplic	同谋	pejvo	2
content	strid	刺	piv	2
content	neglig^	便袍	pejvo	2
content	mucilag	粘液	pejvo	2
content	pagaj	划	pejvo	2
content	ambliop	弱视	piv	2
content	karambol	撞	pejvo	2
content	pone	矮马	pejvo	2
content	tukan	巨嘴鸟	pejvo	2
content	listel	边	pejvo	2
content	reformaci	改革	pejvo	2
content	kobr	眼镜蛇	piv	2
content	silen	蝇子草	piv	2
content	kolier	项链	pejvo	2
content	grifel	石笔	pejvo	2
content	c^i-tie	此	pejvo	2
content	sulfam	氨硫	piv	2
content	staki	水苏	piv	2
content	katapult	射	pejvo	2
content	kokerik	啼	pejvo	2
content	slang	俗语	pejvo	2
content	epistol	信	pejvo	2
content	c^ic^eron	导	pejvo	2
content	ostrak	陶片	piv	2
content	alabastr	雪花石膏	pejvo	2
content	prelud	前奏	pejvo	2
content	aperitiv	开胃酒	pejvo	2
content	ekzoftalmi	凸眼	piv	2
content	zepelin	硬式飞艇	pejvo	2
content	subaltern	下	pejvo	2
content	sekstant	六分仪	pejvo	2
content	ekshibici	露	piv	2
content	stekio	配比	piv	2
content	board	迎风	pejvo	2
content	sinkret	混	pejvo	2
content	uvul	小舌	pejvo	2
content	karoseri	车身	pejvo	2
content	adept	徒	pejvo	2
content	tiravir	缆	piv	2
content	faksimil	复	pejvo	2
content	sirop	糖浆	pejvo	2
content	lizin	赖	piv	2
content	lozang^	菱	pejvo	2
content	alegori	寓	pejvo	2
content	konik	锥线	pejvo	2
content	holoturi	海参	pejvo	2
content	nandin	天竹	pejvo	2
content	vikun	小羊驼	pejvo	2
content	suspend	停	piv	2
content	konjugaci	变位	pejvo	2
content	agor	场	pejvo	2
content	niks	精	pejvo	2
content	perlamot	珠层	pejvo	2
content	fasc^in	柴束	pejvo	2
content	skolastik	经院	pejvo	2
content	limonad	柠檬水	pejvo	2
content	akcidenc	偶	piv	2
content	tenon	凸	pejvo	2
content	karak	商舶	piv	2
content	ciprin	鲤	pejvo	2
content	vaginal	套	piv	2
content	hals	帆索	piv	2
content	grunt	哼	pejvo	2
content	spam	垃圾	pejvo	2
content	mediastin	纵隔	piv	2
content	ginek	女	pejvo	2
content	andant	行	pejvo	2
content	trikofit	毛癣菌	piv	2
content	gluten	面筋	pejvo	2
content	senjor	主	piv	2
content	kalot	冠	piv	2
content	individual	个	pejvo	2
content	stuc	剪	pejvo	2
content	katabol	分解	piv	2
content	ambulatori	廊	piv	2
content	sakral	圣	piv	2
content	kric^	尖叫	pejvo	2
content	karakal	耳猫	piv	2
content	prozelit	改宗	pejvo	2
content	palavr	议	piv	2
content	papirus	纸草	pejvo	2
content	fantast	幻	piv	2
content	meretric	妓	piv	2
content	akvafort	蚀刻	pejvo	2
content	sepi	墨鱼	pejvo	2
content	promulg	颁	piv	2
content	hieratik	祭	pejvo	2
content	alb	白袍	pejvo	2
content	glucid	糖	piv	2
content	meandr	蛇	pejvo	2
content	apeks	尖	piv	2
content	frekvent	访	pejvo	2
content	h^ameleon	变色龙	pejvo	2
content	tenar	鱼际	piv	2
content	aktini	海葵	piv	2
content	kasi	腊肠树	piv	2
content	kebab	烤肉	pejvo	2
content	nj	女	pejvo	2
content	kason	沉箱	pejvo	2
content	okzal	酸模	pejvo	2
content	elan	冲	piv	2
content	ral	秧鸡	piv	2
content	galon	饰带	pejvo	2
content	diastol	舒	pejvo	2
content	bakalau^r	学士	pejvo	2
content	liv	左	piv	2
content	konfirmaci	坚信礼	pejvo	2
content	kibic	多嘴	piv	2
content	piruet	旋	pejvo	2
content	bart	鲸须	pejvo	2
content	midz	舔吸	piv	2
content	sulfin	硫	piv	2
content	vortic	涡	pejvo	2
content	abak	算盘	pejvo	2
content	eroto	色情	pejvo	2
content	band	队	pejvo	2
content	sabin	杜松	piv	2
content	kalikot	布	pejvo	2
content	detrit	碎屑	piv	2
content	spiritual	灵	pejvo	2
content	primat	灵长	pejvo	2
content	apercept	统觉	piv	2
content	turne	巡	pejvo	2
content	knedlik	面团	pejvo	2
content	flameng	火烈鸟	piv	2
content	nostalgi	怀旧	pejvo	2
content	jalap	泻块根	pejvo	2
content	kongel	冻	piv	2
content	suspir	叹	pejvo	2
content	paprik	甜椒	pejvo	2
content	hub	田	pejvo	2
content	hormon	激素	pejvo	2
content	furunk	毒疮	pejvo	2
content	skizofreni	精神分裂	pejvo	2
content	skalp	头皮	pejvo	2
content	kokolit	颗石	piv	2
content	kvast	穗	pejvo	2
content	imperator	帝	piv	2
content	liturgi	礼拜	pejvo	2
content	halebard	矛	pejvo	2
content	spaget	面	pejvo	2
content	lamprid	月鱼	piv	2
content	marmit	锅	pejvo	2
content	skand	析	pejvo	2
content	vajr	松鼠皮	piv	2
content	etuv	炉	piv	2
content	umbel	伞	pejvo	2
content	disenteri	痢	pejvo	2
content	konvalesk	愈	piv	2
content	kut	袍	piv	2
content	mikot	菌	piv	2
content	plosiv	塞	pejvo	2
content	h^elicer	钳	piv	2
content	c^irp	鸣	pejvo	2
content	tombak	黄铜	pejvo	2
content	anal	史	piv	2
content	domen	骨牌	pejvo	2
content	ekskuz	辩	pejvo	2
content	depozici	证	pejvo	2
content	ekt	外	piv	2
content	hagi	圣	piv	2
content	balist	弓炮	pejvo	2
content	devalut	贬	pejvo	2
content	kanot	舟	pejvo	2
content	suber	木栓	piv	2
content	livid	青	piv	2
content	adjudant	准尉	piv	2
content	dinornit	恐鸟	pejvo	2
content	koncili	宗会	pejvo	2
content	navigaci	航	pejvo	2
content	cibet	灵猫香	pejvo	2
content	kloroform	氯仿	pejvo	2
content	alvus	鱼苗	pejvo	2
content	rung	横档	piv	2
content	mufl	炉	pejvo	2
content	s^al	披肩	pejvo	2
content	pajac	丑	pejvo	2
content	sarment	蔓	piv	2
content	koriandr	香菜	pejvo	2
content	procesor	处理器	pejvo	2
content	knut	鞭	piv	2
content	epope	史诗	pejvo	2
content	kvaternar	四	pejvo	2
content	noval	荒	pejvo	2
content	torf	泥炭	pejvo	2
content	influenc	感	pejvo	2
content	skarlatin	猩红热	pejvo	2
content	abrog	废	piv	2
content	anark	无政府	pejvo	2
content	livi	鸽	pejvo	2
content	spalir	系	pejvo	2
content	ament	穗	piv	2
content	paranoj	偏执	pejvo	2
content	tetan	强直	pejvo	2
content	ru	浸	pejvo	2
content	akredit	信任	pejvo	2
content	puerper	产后	piv	2
content	frakt	分形	piv	2
content	vitre	玻	piv	2
content	tal	距	piv	2
content	rizofor	红树	piv	2
content	pastic^	仿	pejvo	2
content	didaktik	教	pejvo	2
content	pitiat	劝愈	piv	2
content	operac	作战	pejvo	2
content	balan	藤壶	piv	2
content	kau^ci	保	pejvo	2
content	kolazion	加餐	pejvo	2
content	asperg	洒	pejvo	2
content	leu^kemi	白血病	pejvo	2
content	rund	巡	piv	2
content	asbest	石棉	pejvo	2
content	absid	后殿	pejvo	2
content	imagin	成虫	pejvo	2
content	tini	头癣	pejvo	2
content	precedenc	先例	pejvo	2
content	lapil	火砾	piv	2
content	imperfekt	未完	pejvo	2
content	homotop	同伦	piv	2
content	tikso	触	piv	2
content	h^aos	混乱	pejvo	2
content	provincial	省	pejvo	2
content	linotip	铸排	pejvo	2
content	alism	泽泻	piv	2
content	kolz	油菜	pejvo	2
content	skarlat	红	pejvo	2
content	stink	臭	piv	2
content	kontralt	女低	pejvo	2
content	stevard	侍	pejvo	2
content	teorem	定理	pejvo	2
content	apne	止	pejvo	2
content	ekspedici	远征	pejvo	2
content	averi	损	pejvo	2
content	disonanc	不谐	pejvo	2
content	hu	吓	pejvo	2
content	plint	础	pejvo	2
content	larg	宽	piv	2
content	ligatur	结扎	piv	2
content	servic	餐具	pejvo	2
content	tektonik	构造	piv	2
content	madrigal	情歌	pejvo	2
content	glukoz	糖	pejvo	2
content	gej	同性	piv	2
content	neoten	幼	piv	2
content	opilion	盲蛛	piv	2
content	kopr	椰干	pejvo	2
content	partner	伴	pejvo	2
content	stencil	蜡纸	pejvo	2
content	mioz	缩瞳	piv	2
content	kaprifoli	忍冬	pejvo	2
content	metakarp	掌骨	pejvo	2
content	scil	绵枣儿	piv	2
content	livre	制服	pejvo	2
content	patn	梁	piv	2
content	skori	渣	pejvo	2
content	sekant	割	pejvo	2
content	krasul	厚叶	pejvo	2
content	rimors	悔	piv	2
content	blag	吹	pejvo	2
content	femal	雌	pejvo	2
content	anastigmat	无散光	pejvo	2
content	pudend	阴部	piv	2
content	ofiur	蛇尾	piv	2
content	celakant	矛尾鱼	pejvo	2
content	resonanc	共鸣	pejvo	2
content	galen	方铅矿	pejvo	2
content	pase	昔	pejvo	2
content	sacerdot	祭司	pejvo	2
content	mehar	赛驼	piv	2
content	kodeks	典	pejvo	2
content	kupol	圆顶	pejvo	2
content	metamer	段	piv	2
content	petazit	蜂斗菜	pejvo	2
content	vodevil	歌舞剧	pejvo	2
content	cum	聚伞	piv	2
content	nimfe	睡莲	pejvo	2
content	afinaci	炼	piv	2
content	talam	丘脑	piv	2
content	ureter	输尿管	pejvo	2
content	hedon	乐	piv	2
content	stukac^	奸	piv	2
content	podicip	潜鸟	piv	2
content	hihi	嘻	piv	2
content	skistosom	血虫	piv	2
content	seton	引流	piv	2
content	celenter	腔肠	pejvo	2
content	hiacint	风信子	pejvo	2
content	tantiem	红利	pejvo	2
content	imperativ	令	pejvo	2
content	frikas	煮	pejvo	2
content	konzol	台	pejvo	2
content	fulgor	蜡蝉	piv	2
content	akumulator	蓄电	pejvo	2
content	neu^trin	中微子	pejvo	2
content	radial	径	pejvo	2
content	puc^	政变	pejvo	2
content	sibarit	享乐	pejvo	2
content	som	体	piv	2
content	rempar	垒	pejvo	2
content	pragmat	实	pejvo	2
content	knokau^t	击倒	pejvo	2
content	loz	散	pejvo	2
content	atav	祖	pejvo	2
content	infrarug^	红外	pejvo	2
content	citr	琴	pejvo	2
content	impos^t	拱座	piv	2
content	alize	信风	piv	2
content	centezimal	百	pejvo	2
content	korsar	私掠	pejvo	2
content	pipet	移液	pejvo	2
content	sukijak	牛锅	pejvo	2
content	j^ak	插孔	pejvo	2
content	metoksi	甲氧	piv	2
content	reel	实	piv	2
content	neoti	鸟巢兰	piv	2
content	eksplicit	明	pejvo	2
content	panikl	圆锥	pejvo	2
content	reklamaci	诉	pejvo	2
content	holoste	硬骨	piv	2
content	koaks	焦	pejvo	2
content	kancelier	首相	pejvo	2
content	aspart	天冬	piv	2
content	kazuar	鹤鸵	pejvo	2
content	korne	角膜	pejvo	2
content	kvivit	鸣	piv	2
content	prokliz	附	piv	2
content	algid	冷	piv	2
content	o-re	往	pejvo	2
content	fagot	大管	pejvo	2
content	brusk	暴躁	piv	2
content	ag^i	升水	pejvo	2
content	lukan	锹甲	pejvo	2
content	garol	松鸦	pejvo	2
content	spekulaci	投机	pejvo	2
content	cipres	柏	pejvo	2
content	kah^eksi	衰	piv	2
content	fuzi	聚变	pejvo	2
content	ork	虎鲸	pejvo	2
content	propuls	推	piv	2
content	talk	滑石	pejvo	2
content	banderol	带	pejvo	2
content	kvadratur	求积	pejvo	2
content	angiom	血管瘤	piv	2
content	sinod	宗议	pejvo	2
content	kompendi	概	pejvo	2
content	asfiksi	窒	pejvo	2
content	orgojl	傲	pejvo	2
content	perpendikl	垂	pejvo	2
content	kompot	糖煮	pejvo	2
content	varianc	方差	piv	2
content	bau^	梁	pejvo	2
content	prepost	主祭	pejvo	2
content	paradize	极乐鸟	pejvo	2
content	pavez	船墙	pejvo	2
content	fonem	音位	pejvo	2
content	ruben	红宝	pejvo	2
content	hepatik	肝草	pejvo	2
content	gobius	虾虎	pejvo	2
content	rekvizit	道具	piv	2
content	deviz	铭	pejvo	2
content	benefic	益	pejvo	2
content	katgut	肠线	pejvo	2
content	vrak	残船	piv	2
content	gimnast	操	pejvo	2
content	elitr	硬翅	pejvo	2
content	kresp	饼	pejvo	2
content	eritroni	猪牙花	pejvo	2
content	difteri	白喉	pejvo	2
content	likvesk	潮解	piv	2
content	feston	花环	pejvo	2
content	alkemi	炼金	pejvo	2
content	glikogen	糖原	piv	2
content	karbunkl	毒疮	pejvo	2
content	lokust	蝗	pejvo	2
content	katarakt	白内障	pejvo	2
content	divizor	约数	pejvo	2
content	ekspektor	咳痰	piv	2
content	kvi	静	piv	2
content	finis^	终	piv	2
content	premium	费	piv	2
content	epifiz	骨端	pejvo	2
content	gracil	纤	pejvo	2
content	tramp	游	pejvo	2
content	katafor	下指	piv	2
content	diluv	洪	pejvo	2
content	brec^i	角砾岩	piv	2
content	aktinidi	猴桃	piv	2
content	lugr	帆船	pejvo	2
content	gulas^	煮牛	pejvo	2
content	vernaliz	春化	piv	2
content	febl	弱	pejvo	2
content	splend	灿	piv	2
content	himen	处女膜	pejvo	2
content	od	颂	pejvo	2
content	polit	政	pejvo	2
content	optimum	优	pejvo	2
content	kul	蚊	pejvo	2
content	diskrimin	辨	piv	2
content	psikedel	迷幻	piv	2
content	polikromi	彩	pejvo	2
content	kolofon	松香	pejvo	2
content	siest	午睡	pejvo	2
content	besti	兽	piv	2
content	difeomorfi	微分同胚	piv	2
content	pjel	肾盆	piv	2
content	hipokondri	疑病	pejvo	2
content	era	代	pejvo	2
content	likopodi	石松	pejvo	2
content	alcion	翠鸟	pejvo	2
content	komoci	震荡	piv	2
content	aliteraci	头韵	pejvo	2
content	ekstradici	引渡	pejvo	2
content	azale	杜鹃	pejvo	2
content	s^malc	猪油	piv	2
content	envult	咒	pejvo	2
content	stip	柄	pejvo	2
content	citronel	香茅	piv	2
content	signifik	著	piv	2
content	pastel	含片	pejvo	2
content	bukan	熏	piv	2
content	petiol	叶柄	pejvo	2
content	piore	脓漏	pejvo	2
content	kreml	城堡	pejvo	2
content	musket	火枪	pejvo	2
content	promontor	海角	pejvo	2
content	skalar	标量	pejvo	2
content	nau^tik	航	piv	2
content	eskarp	坡	pejvo	2
content	perversi	邪	pejvo	2
content	pamflet	批文	pejvo	2
content	zip	拉链	pejvo	2
content	heder	藤	pejvo	2
content	tetrark	分王	piv	2
content	uln	尺	pejvo	2
content	paroks	极	pejvo	2
content	kontra	反	piv	2
content	vagabond	荡	pejvo	2
content	redoks	氧减	piv	2
content	kapriol	跳	pejvo	2
content	tril	颤歌	pejvo	2
content	batrak	蛙	pejvo	2
content	ekskori	擦伤	pejvo	2
content	milic	民兵	pejvo	2
content	urus^i	漆	piv	2
content	maskl	雄	pejvo	2
content	pingven	企鹅	pejvo	2
content	lug^	雪车	pejvo	2
content	kavaleri	骑	pejvo	2
content	sial	硅铝	piv	2
content	erp	耙	pejvo	2
content	flau^r	植群	pejvo	2
content	burs	囊	piv	2
content	kraks	冠鸡	piv	2
content	lavang	雪崩	pejvo	2
content	karik	木瓜	pejvo	2
content	sozi	替身	pejvo	2
content	tindr	火绒	pejvo	2
content	goliard	游学	piv	2
content	garnitur	饰	pejvo	2
content	s^us^	嘶	piv	2
content	tao	道	pejvo	2
content	sil	仓	pejvo	2
content	link	山猫	pejvo	2
content	orl	缝边	pejvo	2
content	fuort	堡	pejvo	2
content	glir	睡鼠	pejvo	2
